filename,title,rating,ship,language,category,lovers,wordcount,published,hits,freeform_tags
4_20.txt,the house on appletree lane,teen,none,English,multi,Draco Malfoy/Hermione Granger,25456,2020-03-31,1204,Harry Potter Next Generation|Romance|Coming of Age|Alternate Universe - Hogwarts|Hogwarts|Community: Dramione FanFiction Forum|dramione - Freeform|Non-Canon Relationship|Not Canon Compliant|Children|Pregnancy|Unplanned Pregnancy|Love|Post-Second War with Voldemort|Harry Potter Epilogue What Epilogue / EWE|Not Harry Potter and the Cursed Child Compliant|Pre-Harry Potter and the Cursed Child|Post-Harry Potter and the Cursed Child|Alternate Universe - Harry Potter Setting
5_1.txt,Unhinged 2: Til the Flame Burns Out,mature,none,English,het,Draco Malfoy/Ginny Weasley,249578,2018-09-28,1672,Draco Malfoy - Freeform|ginny weasley - Freeform|Harry Potter - Freeform|Drinny - Freeform|Romance|Adventure|Hurt|Comfort|Angst|Fire and Ice|School|Family Drama|Action|Human Experimentation|draco/ginny - Freeform|Sexual Content|Anger Management|Family Issues|Family|weasley - Freeform|Action/Adventure|Adventure &amp; Romance|Angst and Hurt/Comfort|emotion|Ministry of Magic (Harry Potter)|Ice Powers|Fire Powers|Electricity|Fighting
5_2.txt,A different fate,mature,none,English,multi,James Potter/Severus Snape,11489,2020-03-31,10416,Marauder&#39;s Era|Marauders Friendship (Harry Potter)|five marauders|Gryffindor Severus Snape|Friends to Lovers|long story|Mpreg
5_3.txt,Czarownica Zimy,teen,none,Polski,multi,Hermione Granger/Robb Stark,38639,2019-09-29,532,Post-Canon|Alternate Universe|Alternate Universe - Canon Divergence|A Girl in Westeros|Magic|Slow Burn|Unresolved Sexual Tension|Post-Battle of Hogwarts|Post-Battle of Whispering Woods|Poorly written politics|genre: fantasy|genre: action/adventure|genre: romance|trigger: blood and gore|trigger: mentions of torture|Translation
5_4.txt,Harry Potter and the Realistic Events of the Prisoner of Azkaban,mature,none,English,multi,Harry Potter/Hermione Granger,5494,missing data,missing data,none
5_5.txt,Best Laid Plans,explicit,none,English,het,Luna Lovegood/Rabastan Lestrange,3763,2020-04-01,290,Blood Kink|Knifeplay|Bloodplay|Praise Kink|Power Play|Dominance
5_6.txt,Methods of Teasing,teen,none,English,slash,Harry Potter/Tom Riddle | Voldemort,484,2020-04-01,3325,Mpreg|Mpreg Harry|Draco Malfoy &amp; Harry Potter Friendship|Harry Potter Epilogue What Epilogue / EWE|Possessive Tom|Married Life|Married Couple|Harry in Lingerie|Seduction|Sane Tom Riddle|I Wrote This Instead of Sleeping|Author Is Sleep Deprived|The Author Regrets Nothing
5_7.txt,Temporal Currents,mature,none,English,multi,Hermione Granger/Tom Riddle,121475,2020-02-26,24404,Time Travel|Time Turner (Harry Potter)|Harry Potter Epilogue What Epilogue / EWE|Single Parents|World War II|Worldbuilding|very slow burn
5_8.txt,"Magic, Pranks, and Boys(Not necessarily in that order)",teen,none,English,het,Draco Malfoy/Original Female Character(s),2787,2020-03-31,21,none
5_9.txt,Soul Love,mature,none,English,gen,Reader/Severus Snape,32138,2020-02-26,2736,Past Abuse|Domestic Fluff|Drama &amp; Romance|Fluff and Angst|Triggers|Implied/Referenced Self-Harm|Canon Compliant|Book 4: Harry Potter and the Goblet of Fire|Book and Movie|Feels|poetic erotica|Sex|Anxiety|Anxious Reader|Love|Abused Reader|nosy albus dumbledore|School Dances|dance instructor snape|dance lessons|Teasing|Bottom Severus Snape|Top Severus Snape|Switch Severus Snape|Severus Snape is soft|protective Reader|Protective Severus Snape|Banter|Cute Severus Snape|Hufflepuff|reader is a hufflepuff|Sexual Content|Making Out|passionate love|Playful Sex|Sexual and Non-Sexual Intimacy|Emotional/Psychological Abuse|Emotional Baggage
5_10.txt,The Revelations of Harry Potter and Hermione Granger,general,none,English,multi,Hermione Granger/Pansy Parkinson,5899,2020-03-27,1319,Depression|Anxiety|Post-War|Hogwarts|Albus Dumbledore Bashing|Headmistress Minerva McGonagall|I like to think I&#39;m funny|hermione&#39;s so confused|pansy&#39;s like some kinda dominatrix|neville and theo are THAT couple yknow|Background Relationships|Background Linny|background deamus - Freeform|this is going to be the first of many fics based on different people if it&#39;s well received|i started this months ago but didn&#39;t think it was good enough to post|now i&#39;m just like &#39;whatever&#39;|i&#39;m sorry i&#39;m still new to this whole thing
5_11.txt,Determination,teen,none,English,het,Hermione Granger/Steve Rogers,638,2020-04-01,751,TropesandFandoms2020|MMFBingo2019|Established Relationship|Drabble|Miscommunication
5_12.txt,One Moment,notrated,none,English,slash,Draco Malfoy/Harry Potter,5375,2020-02-07,1707,Alternate Universe - Canon Divergence|Fluff|Fluff and Humor|Light Angst|Friendship|Romance|Friends to Lovers|Redeemed Draco Malfoy|Good Draco Malfoy|Book 6: Harry Potter and the Half-Blood Prince|Not Canon Compliant - Harry Potter and the Half-Blood Prince
5_13.txt,dust floating in the sun,general,none,English,multi,Pre-Remus Lupin/Sirius Black,310,2020-04-01,125,First Meetings|just fluff|on the train|Leather Jackets
5_14.txt,Shedding Skin,mature,none,English,multi,Original Female Character(s)/Severus Snape,85167,2019-09-10,7107,Torture|Psychological Torture|Death Eater Trials|Potions|The Ministry of Magic (Harry Potter) is Terrible|Punishment|Original Character(s)|Original Character Death(s)|Falling In Love|Platonic Relationships|Redemption|Forgiveness|Baby Harry|Minor Original Character(s)|Manipulative Albus Dumbledore|Bisexual Severus Snape|Dark Magic|Horcruxes|Psychological Trauma|Veela|Child Abuse|Curse Breaking
5_15.txt,"Old Magick, New Path",explicit,none,English,het,Hermione Granger/Salazar Slytherin,16949,2020-03-01,4421,Sex Magic|Porn With Plot|Crack Treated Seriously|Time Travel|Accidental Time Travel|Consent is Sexy|Harry Potter Epilogue What Epilogue / EWE|Minor Character Death|Non-Graphic Violence|Good!Salazar Slytherin
5_16.txt,The End,mature,none,English,multi,Daryl Dixon/Harry Potter,304348,2019-06-08,25872,Rape/Non-con Elements|Anxiety|Post-Traumatic Stress Disorder - PTSD|Terminus (The Walking Dead)|Beth Greene Lives|Alive Noah|Alexandria Safe-Zone|Slow Burn|Abraham Ford Lives|Glenn Rhee Lives|Threesome - M/M/M
5_17.txt,Between Black and Silver,mature,none,English,femslash,Bellatrix Black Lestrange/Hermione Granger,4355,2020-04-01,2785,Alternate Universe|Triwizard Tournament
5_18.txt,Second Chance Encounter,explicit,none,English,het,Lily Evans Potter/Severus Snape,24728,2020-03-01,3922,First War with Voldemort|Lily Evans Potter Lives|Friendship|Eventual Romance|Lily Evans Potter &amp; Severus Snape Friendship|Eventual Smut
5_19.txt,Draco Hearts Spice Girls and Harry Potter,explicit,none,English,slash,Draco Malfoy/Harry Potter,39164,2020-02-16,6664,Auror Training|Draco Malfoy is Clueless About Muggle Things|Case Fic|Mystery|Rimming|Anal Sex|Eventual Smut|Oral Sex|Arranged Marriage|Bottom Harry Potter|Top Draco Malfoy|Emotional Hurt/Comfort|Comfort/Angst|Dubious Consent|Auror Trainee Harry Potter|Auror Trainee Draco Malfoy|Heavily Intoxicated Consent Is Not Consent|Bisexual Harry Potter|Slow Burn|Muggle Culture|Prequel|Porn with Feelings|Dramatic Draco Malfoy|A Shit Ton of Dramatic Slytherins in General|Redeemed Draco Malfoy|Gay Panic
5_20.txt,Worth It,teen,none,English,het,Harry Potter/Hermione Granger,2615,2020-04-01,522,Harmony &amp; Co&#39;s Lyric Llama
6_1.txt,When a Wizard Wishes Upon a Star,teen,none,English,slash,Harry Potter/Tom Riddle,7432,2020-03-19,31305,You know what time it is|It&#39;s Slytherin Harry Potter time|Time Travel|Wishing on a star|Walt Disney must have been a wizard|In this fic he totally is|Although it will never be referenced|We will know|Alternate Universe - Voldemort Wins|Implied/Referenced Character Death|Star-crossed lovers? Maybe|Survival mode Harry|Head Boy Tom Riddle|Manipulation and mind tricks|Networking|School Politics|It IS a popularity contest|Harry could do with a bit of help|Friendship|Stressed Harry|Hot and Cold|Hero Harry|Hurt Harry|Selfless Harry|Good Albus Dumbledore|Harry really respects Dumbledore|Imprisonment (briefly)|Hogwarts|Horcruxes|I feel obligated to mention that this will be a long fic
6_2.txt,The Wizen Kins Redemption,mature,none,English,slash,Harry Potter/Severus Snape,30704,2020-03-24,51405,Magically Powerful Harry Potter|Sane Tom Riddle|Manipulative Albus Dumbledore|Implied/Referenced Child Abuse|Slow Burn|Like seriously slow|But We Get there|Igors da Man|Torture|Vampires- theres a few of them|Magic as an Entity|Wizarding Politics (Harry Potter)|Magical Theory (Harry Potter)|Solstice|Over Lord Harry Potter and his evil cat minions|I got bored and started to add tags....|Comment if you can think of any others that may apply!
6_3.txt,"Consume the Darkness, Return it to Light",teen,none,English,slash,Riku/Sora (Kingdom Hearts),77470,2014-09-18,16418,Don&#39;t copy to another site|Reincarnation|Written Pre-Kingdom Hearts III|Riku is Harry Potter|Alternate Universe - Canon Divergence|Book 5: Harry Potter and the Order of the Phoenix|Kingdom Hearts Characters Get Reincarnated
6_4.txt,Torch,teen,none,English,het,Ginny Weasley/Harry Potter,26578,2019-09-02,9655,Hinny|Mutual Pining|HBP|Canon Compliant|Slow Burn|Missing Moments
6_5.txt,Court and Spark,teen,none,English,het,Hermione Granger/Severus Snape,5814,2020-03-19,11158,Romance|Love Letters|Theft|Hogwarts|Summer
6_6.txt,Inherited,mature,none,English,multi,Neville Longbottom/Severus Snape,21724,2019-08-12,2650,Slave Severus Snape|Master/Slave|Master/Servant|Manipulative Albus Dumbledore|Somebody Lives/Not Everyone Dies|Not Canon Compliant|Not Canon Compliant - Harry Potter and the Deathly Hallows|Potions nerdery|Magic nerdery
6_7.txt,The flight instinct,mature,none,English,multi,Draco Malfoy/Harry Potter,107636,2020-02-24,7915,Professor Harry Potter|Unspeakable Draco Malfoy|Not Epilogue Compliant|Established Relationship|Secrets|Hogwarts|Hogsmeade|Number 12 Grimmauld Place|Patronuses|Pensieves|Photography|The Marauder&#39;s Map|Holidays|Warding|Wandlore
6_8.txt,Harry Potter and the Forgotten Lady,teen,none,English,gen,none,13585,2020-01-03,1519,Blind Character|Blind Harry Potter|St Mungo&#39;s Hospital|Number Twelve Grimmauld Place|Guide Dog|Number Four Privet Drive (Harry Potter)|Hogwarts|Deaf Character
6_9.txt,Guardian Angel,general,none,English,multi,Remus Lupin/Sirius Black,5065,2020-03-25,1266,wolfstar|Marauders|Alternate Universe|Marauders Era (Harry Potter)|jily|Alternate Universe - Canon Divergence|Canon Divergence|Eventual Romance|Slow Burn|Minor Sirius Black/James Potter
6_10.txt,Harry Potter and the Gothening,teen,none,English,none,none,20967,2020-02-16,5169,Goths Fix Everything|Book 4: Harry Potter and the Goblet of Fire|Late Night Writing|Confusion|Shenanigans|Inspired by Music|What-If|Parselmouth Harry Potter|Slytherin Harry Potter|inconsistent updates|Glitter is absolutely a hazardous contaminant|Glitter is actually magical|Who gave the twins glitter?|wasn&#39;t me|Impending Chaos|It&#39;s 100 percent NOT My Fault|Confused Draco Malfoy|Awesome Molly Weasley|More to magic than canon|Nazis Ruin Everything|Holy baggage batman|Language|Uncomfortable Truths|I Totally didn&#39;t mean for Lily to give him an album as hard hitting as she did|Sevvy gets a lot of Eyerolls|Spilling the Plot Juice|Angst muffins|Lily Evans Gives No Fucks|Lily Evans Does What She Wants|Smart People Know the Most Terrifying House is Hufflepuff|Helga was a Viking|No Sevvy You can&#39;t Just murder them|discussion of child abuse|Childhood Injuries|The self-preservation instinct of a lemming|Explaining adopted family|Crackfic style Antics|Crafters are more terrifying than you|Pure-blood etiquette|Draco has No Idea what the hell is going on|I Need An Adultier Adult|Pranksters should not meet|They do anyways|Ron is from a large family and knows how to deescalate|Ron is a Good Bro|Weasleys On Distraction Duty|Hermione is mini-FriendMom|DragonMama|Self-Harm|real talk|Angst|Hurt/Comfort|This Woman Is A Lunatic
6_11.txt,Professor Merlin Emrys,general,none,English,none,none,56487,2019-04-27,20292,Professor Merlin (Merlin)|Immortal Merlin (Merlin)|Powerful Merlin (Merlin)
6_12.txt,Clocks Against The Sky,mature,none,English,slash,Draco Malfoy/Harry Potter,2507,2020-04-01,138,Angst|Suicidal Thoughts|Bullying|Implied/Referenced Child Abuse|Hogwarts Eighth Year|Illnesses|Slow Burn|Male Slash|Work In Progress|Other Additional Tags to Be Added|Swearing|Isolation|Quarantine|Trapped together trope
6_13.txt,Summer of 1976,teen,none,English,het,James Potter/Lily Evans Potter,3715,2020-03-28,387,On the Run|Teenagers|Teen Romance|Summer|Secret Relationship|Developing Relationship|Slow Burn|Hogwarts|Angst|I Made Myself Cry|I Might Break Your Heart|Indian James Potter
6_14.txt,Accidents Happen,explicit,none,English,multi,Ginny Weasley/Harry Potter,84928,2018-02-11,8443,HP: Epilogue Compliant|Extramarital Affairs|Happy Ending|Divorce|Teen Pregnancy|Therapy|Mental Health Issues|Slow Burn|Infidelity|Coming Out|Angst with a Happy Ending|Idiots in Love|Ethics|Getting Together|Chronic Pain|Muggle London|Emotional Roller Coaster|Emotional Baggage|Secret Relationship|Importance of Friendship|Draco Malfoy is a Good Parent|Harry Potter is a Good Parent
6_15.txt,Soulmate Prompts,notrated,none,English,slash,Harry Potter/Severus Snape,133,2020-04-01,286,Just a prompt|Not a Story
6_16.txt,For Thine is the Kingdom,explicit,none,English,het,Draco Malfoy/Hermione Granger,6727,missing data,missing data,none
6_17.txt,Innocuous Questions,mature,none,English,slash,Draco Malfoy/Harry Potter,357,2020-04-01,714,not smut but almost|Teasing
6_18.txt,Alohomora,teen,none,English,multi,Sawamura Daichi/Sugawara Koushi,14963,2016-06-17,2841,Alternate Universe - Hogwarts|Werewolves|Angst|Romance|Slow Burn|Self-Harm|Post-Traumatic Stress Disorder - PTSD|Anorexia|Insomnia|Alternate Universe - Harry Potter Setting|Hurt/Comfort|Enemies to Friends to Lovers|Scars
6_19.txt,The goddess and the unnecessary order,teen,none,English,het,Harry Potter/Luna Lovegood,10300,2020-03-26,7077,Alternate Universe - Canon Divergence|Alternate Universe - Soulmates|Soulmate-Identifying Marks|Developing Relationship|Long-Distance Relationship|Teen Romance|Good Severus Snape|Severitus / Severus Snape is Harry Potter&#39;s Parent|Severus Snape Has a Heart|Protective Severus Snape|Sirius Black Lives|Sirius Black Free from Azkaban|Protective Sirius Black|Remus Lupin Lives|Protective Remus Lupin|Albus Dumbledore Bashing|Hermione Granger Bashing|Ron Weasley Bashing|Ginny Weasley Bashing|Dolores Umbridge Bashing|Good Tom Riddle|Good Draco Malfoy|Good Malfoy Family (Harry Potter)|Book 5: Harry Potter and the Order of the Phoenix|Romantic Fluff|Family Fluff|Family Bonding|Implied/Referenced Character Death|Out of Character|Sane Tom Riddle
6_20.txt,Elflocks,general,none,English,gen,none,7559,2020-03-30,1724,Faerie Heritage|Canon-Typical Violence|Bad Poetry
7_1.txt,Better to be informed,mature,none,English,het,Fred Weasley/Hermione Granger,15117,missing data,missing data,none
7_2.txt,The Headmaster,mature,none,English,het,Neville Longbottom/Pansy Parkinson,838,2020-04-01,370,Professor Neville Longbottom|POV Pansy Parkinson
7_3.txt,The Wrong Sort,teen,none,English,gen,Draco Malfoy/Harry Potter,36146,2020-01-01,8387,Alternate Universe - Canon Divergence|Ravenclaw Draco Malfoy|Hufflepuff Ron Weasley|Slytherin Harry Potter|Developing Friendships|Friendship|Family Dynamics|Sirius Black and Remus Lupin Raise Harry Potter|Minor Sirius Black/Remus Lupin|Book 1: Harry Potter and the Philosopher&#39;s Stone|Minor Original Character(s)|drarry is endgame but they&#39;re 11 so not in this one lads|Canon Rewrite
7_4.txt,Hermione Granger and the Pit,mature,none,English,none,Hermione Granger/Sirius Black,89262,2017-09-16,17894,Polyamory|Good Slytherins|Slytherins Being Slytherins|Sirius Black Lives|Fred Weasley Lives|Nymphadora Tonks Lives|Ted Tonks Lives|Remus Lupin Lives|Dumbledore Bashing
7_5.txt,Herald Of Dreams,explicit,none,English,slash,Harry Potter/Ron Weasley,8401,2020-02-09,34336,Sex Demon Harry Potter|Creature Inheritance|emancipation|Harry is Lord Potter|mind magic|Rough Sex|Foot Fetish|Scent Kink|Dom/sub|Mildly Dubious Consent|Dream Sex|Powerful Harry|Porn With Plot|Urination|Public Humiliation|Public Sex|Praise Kink|Oral Sex|Gringotts Wizarding Bank|Come Eating|Armpit Kink|Gangbang|Angst|Dirty Talk|Rimming|Face-Sitting|Ass to Mouth|Cock Worship|Large Cock|Minor Character Death|Murder|Exhibitionism|Vigilantism|Older Man/Younger Man|Extremely Underage|Erotic Nudity|First Time|Loss of Virginity
7_6.txt,Star Filled Sky,explicit,none,English,slash,Harry Potter/Severus Snape,4536,2020-02-21,35303,Wingfic|Wing Grooming|Wing Kink|Explicit Sexual Content|Consensual Underage Sex|Consensual Sex|Past Child Abuse|Anal Sex|Vaginal Sex|Creampie|Come as Lube|Implied Mpreg|Mpreg|Impregnation|Pregnancy|Magical Pregnancy|Headmaster Severus Snape|Possessive Behavior|Possessive Sex|Possessive Severus Snape|Top Severus Snape|Bottom Harry|Bottom Harry Potter|Minor Violence|Minor Character Death|Seer Luna Lovegood|Luna Lovegood &amp; Harry Potter Friendship|Good Severus Snape|Soulmates|Alternate Universe - Soulmates|Soul Bond|Trans Male Character|Trans Character|Hermaphrodites|Feminine Harry|Feminine Harry Potter|Smut|Fluff and Smut|Light Angst|Happy Ending|Kid Fic|Slice of Life|Male Lactation|Lactation|Lactation Kink|Fluff|Don&#39;t Like Don&#39;t Read|Domestic Fluff|Tooth-Rotting Fluff
